ID,T (generations),α (fertility),N (founders),B (blocks),d (deterministic),Grader threshold,N1,B1,N2,B2,N3,B3,N4,B4
1565,4,6,50,5000,1,0.5,99,96,100,86,32,18,,
1565,4,6,50,5000,1,0.75,99,96,97,84,12,7,,
1565,4,6,50,5000,1,1,98,95,88,76,4,2,,
1565,4,6,50,15000,1,0.5,99,96,98,85,24,13,,
1565,4,6,50,15000,1,0.75,99,96,97,84,8,5,,
1565,4,6,50,15000,1,1,99,96,88,76,4,2,,
1566,4,6,50,1000,1,0.5,100,97,98,82,16,9,,
1566,4,6,50,1000,1,0.75,100,97,96,80,0,0,,
1566,4,6,50,1000,1,1,97,95,54,47,0,0,,
1566,4,6,50,5000,1,0.5,100,97,100,84,12,6,,
1566,4,6,50,5000,1,0.75,100,97,97,82,4,2,,
1566,4,6,50,5000,1,1,97,94,82,70,4,2,,
1566,4,6,50,15000,1,0.5,100,97,97,82,20,11,,
1566,4,6,50,15000,1,0.75,100,97,93,79,8,5,,
1566,4,6,50,15000,1,1,97,94,82,70,4,2,,
1567,4,6,50,1000,1,0.5,100,97,100,84,28,15,,
1567,4,6,50,1000,1,0.75,100,97,100,84,12,6,,
1567,4,6,50,1000,1,1,98,95,68,58,0,0,,
1567,4,6,50,5000,1,0.5,100,97,100,86,32,18,,
1567,4,6,50,5000,1,0.75,100,97,100,86,16,9,,
1567,4,6,50,5000,1,1,100,97,97,84,8,5,,
1567,4,6,50,15000,1,0.5,100,97,100,86,24,13,,
1567,4,6,50,15000,1,0.75,100,97,100,86,12,7,,
1567,4,6,50,15000,1,1,100,97,97,84,8,5,,
1568,4,6,50,1000,1,0.5,100,97,96,79,16,8,,
1568,4,6,50,1000,1,0.75,99,97,92,76,4,2,,
1568,4,6,50,1000,1,1,96,94,50,43,0,0,,
1568,4,6,50,5000,1,0.5,100,97,98,83,28,15,,
1568,4,6,50,5000,1,0.75,100,97,97,82,4,2,,
1568,4,6,50,5000,1,1,100,97,84,72,4,2,,
1568,4,6,50,15000,1,0.5,100,97,97,83,24,13,,
1568,4,6,50,15000,1,0.75,100,97,94,81,8,5,,
1568,4,6,50,15000,1,1,99,96,88,75,4,2,,
1569,4,6,50,1000,1,0.5,100,97,100,85,24,12,,
1569,4,6,50,1000,1,0.75,99,97,96,82,8,4,,
1569,4,6,50,1000,1,1,96,93,69,60,0,0,,
1569,4,6,50,5000,1,0.5,100,97,100,86,36,18,,
1569,4,6,50,5000,1,0.75,100,97,98,85,16,8,,
1569,4,6,50,5000,1,1,100,97,93,81,4,2,,
1569,4,6,50,15000,1,0.5,100,97,100,86,24,12,,
1569,4,6,50,15000,1,0.75,100,97,98,85,8,4,,
1569,4,6,50,15000,1,1,100,97,90,78,0,0,,
1570,4,6,50,1000,1,0.5,100,97,98,81,16,9,,
1570,4,6,50,1000,1,0.75,100,97,94,79,12,7,,
1570,4,6,50,1000,1,1,97,95,60,51,0,0,,
1570,4,6,50,5000,1,0.5,100,97,98,83,16,8,,
1570,4,6,50,5000,1,0.75,100,97,96,81,0,0,,
1570,4,6,50,5000,1,1,99,96,90,77,0,0,,
1570,4,6,50,15000,1,0.5,100,97,100,84,16,8,,
1570,4,6,50,15000,1,0.75,100,97,97,83,0,0,,
1570,4,6,50,15000,1,1,99,96,94,81,0,0,,
1571,4,6,50,1000,1,0.5,100,97,98,81,16,9,,
1571,4,6,50,1000,1,0.75,99,96,93,78,4,2,,
1571,4,6,50,1000,1,1,96,94,58,50,0,0,,
1571,4,6,50,5000,1,0.5,100,97,100,84,24,13,,
1571,4,6,50,5000,1,0.75,100,97,98,83,4,2,,
1571,4,6,50,5000,1,1,99,96,85,73,0,0,,
1571,4,6,50,15000,1,0.5,100,97,98,83,28,16,,
1571,4,6,50,15000,1,0.75,100,97,94,80,8,5,,
1571,4,6,50,15000,1,1,99,96,78,67,0,0,,
1572,4,6,50,1000,1,0.5,99,97,100,84,16,9,,
1572,4,6,50,1000,1,0.75,99,96,93,79,4,2,,
1572,4,6,50,1000,1,1,96,93,61,53,0,0,,
1572,4,6,50,5000,1,0.5,100,97,100,86,20,12,,
1572,4,6,50,5000,1,0.75,100,97,100,86,16,10,,
1572,4,6,50,5000,1,1,100,97,94,81,4,3,,
1572,4,6,50,15000,1,0.5,100,97,100,86,24,14,,
1572,4,6,50,15000,1,0.75,100,97,100,86,16,10,,
1572,4,6,50,15000,1,1,100,97,94,81,4,3,,
1573,4,6,50,1000,1,0.5,100,97,97,82,24,14,,
1573,4,6,50,1000,1,0.75,99,96,93,79,4,2,,
1573,4,6,50,1000,1,1,96,94,65,56,0,0,,
1573,4,6,50,5000,1,0.5,100,97,97,82,24,15,,
1573,4,6,50,5000,1,0.75,100,97,92,79,16,10,,
1573,4,6,50,5000,1,1,99,96,81,70,4,2,,
1573,4,6,50,15000,1,0.5,100,97,100,85,28,17,,
1573,4,6,50,15000,1,0.75,100,97,97,83,20,12,,
1573,4,6,50,15000,1,1,100,97,82,71,8,5,,
1574,4,6,50,1000,1,0.5,100,97,97,80,28,16,,
1574,4,6,50,1000,1,0.75,99,96,88,74,4,2,,
1574,4,6,50,1000,1,1,97,94,56,48,0,0,,
1574,4,6,50,5000,1,0.5,100,97,97,83,24,14,,
1574,4,6,50,5000,1,0.75,100,97,96,82,16,10,,
1574,4,6,50,5000,1,1,100,97,89,76,8,5,,
1574,4,6,50,15000,1,0.5,100,97,100,84,20,11,,
1574,4,6,50,15000,1,0.75,100,97,96,81,12,7,,
1574,4,6,50,15000,1,1,99,96,82,70,4,2,,
1575,4,6,50,1000,1,0.5,100,97,100,85,20,10,,
1575,4,6,50,1000,1,0.75,100,97,98,83,4,2,,
1575,4,6,50,1000,1,1,94,91,52,45,0,0,,
1575,4,6,50,5000,1,0.5,100,97,100,86,20,11,,
1575,4,6,50,5000,1,0.75,100,97,100,86,8,5,,
1575,4,6,50,5000,1,1,99,96,94,82,0,0,,
1575,4,6,50,15000,1,0.5,100,97,100,86,24,13,,
1575,4,6,50,15000,1,0.75,100,97,98,85,8,5,,
1575,4,6,50,15000,1,1,99,96,96,83,4,2,,
1576,4,6,50,1000,0,0.5,94,90,72,54,8,2,,
1576,4,6,50,1000,0,0.75,93,89,30,23,0,0,,
1576,4,6,50,1000,0,1,86,82,12,9,0,0,,
1576,4,6,50,5000,0,0.5,94,90,87,69,20,9,,
1576,4,6,50,5000,0,0.75,94,90,65,52,0,0,,
1576,4,6,50,5000,0,1,92,89,39,30,0,0,,
1576,4,6,50,15000,0,0.5,94,90,86,68,20,8,,
1576,4,6,50,15000,0,0.75,94,90,72,58,0,0,,
1576,4,6,50,15000,0,1,92,89,37,29,0,0,,
1577,4,6,50,1000,0,0.5,94,90,72,55,4,2,,
1577,4,6,50,1000,0,0.75,92,89,38,31,0,0,,
1577,4,6,50,1000,0,1,87,84,14,10,0,0,,
1577,4,6,50,5000,0,0.5,94,90,83,65,0,0,,
1577,4,6,50,5000,0,0.75,94,90,56,45,0,0,,
1577,4,6,50,5000,0,1,94,90,33,26,0,0,,
1577,4,6,50,15000,0,0.5,94,90,84,65,8,5,,
1577,4,6,50,15000,0,0.75,93,89,58,47,4,2,,
1577,4,6,50,15000,0,1,92,89,32,24,0,0,,
1578,4,6,50,1000,0,0.5,93,89,76,60,4,2,,
1578,4,6,50,1000,0,0.75,93,89,51,41,0,0,,
1578,4,6,50,1000,0,1,88,84,16,13,0,0,,
1578,4,6,50,5000,0,0.5,93,89,82,64,12,5,,
1578,4,6,50,5000,0,0.75,93,89,60,48,0,0,,
1578,4,6,50,5000,0,1,93,89,24,19,0,0,,
1578,4,6,50,15000,0,0.5,93,89,84,65,16,8,,
1578,4,6,50,15000,0,0.75,93,89,57,46,0,0,,
1578,4,6,50,15000,0,1,93,89,28,22,0,0,,
1579,4,6,50,1000,0,0.5,93,88,75,56,12,6,,
1579,4,6,50,1000,0,0.75,93,88,43,33,0,0,,
1579,4,6,50,1000,0,1,88,84,16,12,0,0,,
1579,4,6,50,5000,0,0.5,93,89,73,56,8,3,,
1579,4,6,50,5000,0,0.75,93,89,46,36,0,0,,
1579,4,6,50,5000,0,1,93,88,23,17,0,0,,
1579,4,6,50,15000,0,0.5,93,88,72,55,12,5,,
1579,4,6,50,15000,0,0.75,93,88,49,39,0,0,,
1579,4,6,50,15000,0,1,91,87,26,20,0,0,,
1580,4,6,50,1000,0,0.5,94,90,81,61,12,4,,
1580,4,6,50,1000,0,0.75,94,90,40,31,0,0,,
1580,4,6,50,1000,0,1,89,85,20,15,0,0,,
1580,4,6,50,5000,0,0.5,94,91,87,67,12,4,,
1580,4,6,50,5000,0,0.75,94,91,53,42,0,0,,
1580,4,6,50,5000,0,1,94,91,35,26,0,0,,
1580,4,6,50,15000,0,0.5,94,91,81,63,8,3,,
1580,4,6,50,15000,0,0.75,94,91,52,41,0,0,,
1580,4,6,50,15000,0,1,94,91,21,16,0,0,,
1581,4,6,50,1000,0,0.5,94,90,68,52,0,0,,
1581,4,6,50,1000,0,0.75,93,89,31,26,0,0,,
1581,4,6,50,1000,0,1,89,85,11,8,0,0,,
1581,4,6,50,5000,0,0.5,94,90,80,63,4,2,,
1581,4,6,50,5000,0,0.75,94,90,48,39,0,0,,
1581,4,6,50,5000,0,1,94,90,23,18,0,0,,
1581,4,6,50,15000,0,0.5,94,90,79,63,4,1,,
1581,4,6,50,15000,0,0.75,94,90,47,39,0,0,,
1581,4,6,50,15000,0,1,94,90,25,20,0,0,,
1582,4,6,50,1000,0,0.5,95,91,78,62,8,3,,
1582,4,6,50,1000,0,0.75,95,91,50,40,0,0,,
1582,4,6,50,1000,0,1,91,87,13,10,0,0,,
1582,4,6,50,5000,0,0.5,95,91,83,67,16,8,,
1582,4,6,50,5000,0,0.75,95,91,62,50,0,0,,
1582,4,6,50,5000,0,1,95,91,26,20,0,0,,
1582,4,6,50,15000,0,0.5,95,91,86,68,16,7,,
1582,4,6,50,15000,0,0.75,95,91,55,45,0,0,,
1582,4,6,50,15000,0,1,95,91,32,26,0,0,,
1583,4,6,50,1000,0,0.5,94,90,75,57,0,0,,
1583,4,6,50,1000,0,0.75,93,90,34,28,0,0,,
1583,4,6,50,1000,0,1,89,85,13,10,0,0,,
1583,4,6,50,5000,0,0.5,94,90,81,63,8,4,,
1583,4,6,50,5000,0,0.75,93,90,47,40,0,0,,
1583,4,6,50,5000,0,1,93,90,22,17,0,0,,
1583,4,6,50,15000,0,0.5,94,90,77,60,8,3,,
1583,4,6,50,15000,0,0.75,93,90,51,42,0,0,,
1583,4,6,50,15000,0,1,93,90,22,17,0,0,,
1584,4,6,50,1000,0,0.5,93,89,76,57,4,1,,
1584,4,6,50,1000,0,0.75,93,89,46,36,0,0,,
1584,4,6,50,1000,0,1,91,86,11,8,0,0,,
1584,4,6,50,5000,0,0.5,93,89,85,65,8,2,,
1584,4,6,50,5000,0,0.75,93,89,55,44,4,1,,
1584,4,6,50,5000,0,1,93,89,28,21,0,0,,
1584,4,6,50,15000,0,0.5,93,89,83,65,8,3,,
1584,4,6,50,15000,0,0.75,93,89,61,49,0,0,,
1584,4,6,50,15000,0,1,93,89,26,20,0,0,,
1585,4,6,50,1000,0,0.5,93,89,75,57,0,0,,
1585,4,6,50,1000,0,0.75,92,88,33,27,0,0,,
1585,4,6,50,1000,0,1,88,85,16,12,0,0,,
1585,4,6,50,5000,0,0.5,93,89,79,62,0,0,,
1585,4,6,50,5000,0,0.75,93,89,58,47,0,0,,
1585,4,6,50,5000,0,1,91,88,23,18,0,0,,
1585,4,6,50,15000,0,0.5,93,89,80,63,4,1,,
1585,4,6,50,15000,0,0.75,93,89,56,46,4,1,,
1585,4,6,50,15000,0,1,92,89,27,20,0,0,,
1586,4,6,50,1000,0,0.5,94,90,65,50,8,3,,
1586,4,6,50,1000,0,0.75,94,90,46,35,0,0,,
1586,4,6,50,1000,0,1,92,88,20,15,0,0,,
1586,4,6,50,5000,0,0.5,93,89,82,62,8,3,,
1586,4,6,50,5000,0,0.75,93,89,57,45,0,0,,
1586,4,6,50,5000,0,1,92,89,34,27,0,0,,
1586,4,6,50,15000,0,0.5,93,89,71,54,12,6,,
1586,4,6,50,15000,0,0.75,93,89,47,38,4,2,,
1586,4,6,50,15000,0,1,91,88,28,22,0,0,,
1587,4,6,50,1000,0,0.5,93,89,75,61,4,0,,
1587,4,6,50,1000,0,0.75,91,88,38,32,0,0,,
1587,4,6,50,1000,0,1,87,84,8,6,0,0,,
1587,4,6,50,5000,0,0.5,93,89,78,64,16,6,,
1587,4,6,50,5000,0,0.75,93,89,55,46,0,0,,
1587,4,6,50,5000,0,1,92,89,14,12,0,0,,
1587,4,6,50,15000,0,0.5,93,89,84,70,36,16,,
1587,4,6,50,15000,0,0.75,93,89,62,53,0,0,,
1587,4,6,50,15000,0,1,92,89,24,20,0,0,,
1588,4,6,50,1000,0,0.5,93,89,77,58,12,5,,
1588,4,6,50,1000,0,0.75,93,89,45,36,0,0,,
1588,4,6,50,1000,0,1,88,84,15,11,0,0,,
1588,4,6,50,5000,0,0.5,93,89,86,65,28,15,,
1588,4,6,50,5000,0,0.75,93,89,60,48,0,0,,
1588,4,6,50,5000,0,1,93,89,31,25,0,0,,
1588,4,6,50,15000,0,0.5,93,89,87,67,20,11,,
1588,4,6,50,15000,0,0.75,93,89,63,50,0,0,,
1588,4,6,50,15000,0,1,93,89,32,26,0,0,,
1589,4,6,50,1000,0,0.5,93,90,75,57,12,5,,
1589,4,6,50,1000,0,0.75,93,89,39,30,0,0,,
1589,4,6,50,1000,0,1,89,85,10,8,0,0,,
1589,4,6,50,5000,0,0.5,93,90,83,65,12,5,,
1589,4,6,50,5000,0,0.75,93,90,54,44,0,0,,
1589,4,6,50,5000,0,1,93,90,24,18,0,0,,
1589,4,6,50,15000,0,0.5,93,90,80,64,12,5,,
1589,4,6,50,15000,0,0.75,93,90,54,44,4,1,,
1589,4,6,50,15000,0,1,93,90,25,20,4,1,,
1590,4,6,50,1000,0,0.5,93,88,73,58,8,3,,
1590,4,6,50,1000,0,0.75,92,88,44,36,0,0,,
1590,4,6,50,1000,0,1,88,84,15,12,0,0,,
1590,4,6,50,5000,0,0.5,93,89,78,63,12,5,,
1590,4,6,50,5000,0,0.75,92,88,48,39,0,0,,
1590,4,6,50,5000,0,1,92,88,25,19,0,0,,
1590,4,6,50,15000,0,0.5,93,89,83,67,12,5,,
1590,4,6,50,15000,0,0.75,92,88,60,49,0,0,,
1590,4,6,50,15000,0,1,92,88,24,18,0,0,,
1591,4,6,50,1000,0,0.5,93,89,75,57,0,0,,
1591,4,6,50,1000,0,0.75,91,87,37,29,0,0,,
1591,4,6,50,1000,0,1,87,83,15,11,0,0,,
1591,4,6,50,5000,0,0.5,93,89,84,65,12,4,,
1591,4,6,50,5000,0,0.75,93,89,51,40,0,0,,
1591,4,6,50,5000,0,1,91,88,29,22,0,0,,
1591,4,6,50,15000,0,0.5,93,89,85,67,8,4,,
1591,4,6,50,15000,0,0.75,93,89,53,42,0,0,,
1591,4,6,50,15000,0,1,92,88,29,23,0,0,,
1592,4,6,50,1000,0,0.5,93,89,82,60,8,4,,
1592,4,6,50,1000,0,0.75,92,88,36,28,0,0,,
1592,4,6,50,1000,0,1,85,81,8,6,0,0,,
1592,4,6,50,5000,0,0.5,93,89,88,67,12,6,,
1592,4,6,50,5000,0,0.75,93,89,52,41,0,0,,
1592,4,6,50,5000,0,1,91,87,25,19,0,0,,
1592,4,6,50,15000,0,0.5,93,89,86,66,8,4,,
1592,4,6,50,15000,0,0.75,93,89,58,46,0,0,,
1592,4,6,50,15000,0,1,92,88,25,19,0,0,,
1593,4,6,50,1000,0,0.5,93,88,72,55,8,4,,
1593,4,6,50,1000,0,0.75,92,88,35,28,0,0,,
1593,4,6,50,1000,0,1,86,82,7,5,0,0,,
1593,4,6,50,5000,0,0.5,93,89,75,58,16,6,,
1593,4,6,50,5000,0,0.75,93,88,37,29,0,0,,
1593,4,6,50,5000,0,1,90,86,14,11,0,0,,
1593,4,6,50,15000,0,0.5,93,89,81,62,4,2,,
1593,4,6,50,15000,0,0.75,93,88,37,29,0,0,,
1593,4,6,50,15000,0,1,90,86,15,12,0,0,,
1594,4,6,50,1000,0,0.5,91,87,69,53,8,3,,
1594,4,6,50,1000,0,0.75,91,87,39,31,0,0,,
1594,4,6,50,1000,0,1,88,84,15,11,0,0,,
1594,4,6,50,5000,0,0.5,91,87,82,64,16,9,,
1594,4,6,50,5000,0,0.75,91,87,47,37,0,0,,
1594,4,6,50,5000,0,1,91,87,30,23,0,0,,
1594,4,6,50,15000,0,0.5,91,87,84,64,12,6,,
1594,4,6,50,15000,0,0.75,91,87,48,38,0,0,,
1594,4,6,50,15000,0,1,91,87,27,21,0,0,,
1595,4,6,50,1000,0,0.5,93,89,76,57,12,6,,
1595,4,6,50,1000,0,0.75,93,89,41,32,0,0,,
1595,4,6,50,1000,0,1,90,86,15,10,0,0,,
1595,4,6,50,5000,0,0.5,93,89,76,60,16,8,,
1595,4,6,50,5000,0,0.75,93,89,58,47,0,0,,
1595,4,6,50,5000,0,1,93,89,27,21,0,0,,
1595,4,6,50,15000,0,0.5,93,89,73,58,16,8,,
1595,4,6,50,15000,0,0.75,93,89,63,50,0,0,,
1595,4,6,50,15000,0,1,93,89,27,20,0,0,,
1596,4,6,50,1000,0,0.5,95,91,82,64,24,12,,
1596,4,6,50,1000,0,0.75,94,90,54,43,0,0,,
1596,4,6,50,1000,0,1,90,86,27,21,0,0,,
1596,4,6,50,5000,0,0.5,95,91,87,69,8,3,,
1596,4,6,50,5000,0,0.75,95,91,69,56,0,0,,
1596,4,6,50,5000,0,1,94,90,36,28,0,0,,
1596,4,6,50,15000,0,0.5,95,91,88,70,8,3,,
1596,4,6,50,15000,0,0.75,95,91,65,52,0,0,,
1596,4,6,50,15000,0,1,95,91,41,32,0,0,,
1597,4,6,50,1000,0,0.5,97,93,82,61,8,3,,
1597,4,6,50,1000,0,0.75,96,92,42,33,0,0,,
1597,4,6,50,1000,0,1,90,87,20,15,0,0,,
1597,4,6,50,5000,0,0.5,97,93,90,70,16,7,,
1597,4,6,50,5000,0,0.75,96,92,65,52,0,0,,
1597,4,6,50,5000,0,1,96,92,40,31,0,0,,
1597,4,6,50,15000,0,0.5,97,93,89,69,12,6,,
1597,4,6,50,15000,0,0.75,96,92,65,52,0,0,,
1597,4,6,50,15000,0,1,95,91,44,34,0,0,,
1598,4,6,50,1000,0,0.5,94,90,83,64,12,7,,
1598,4,6,50,1000,0,0.75,93,89,51,41,0,0,,
1598,4,6,50,1000,0,1,89,85,25,19,0,0,,
1598,4,6,50,5000,0,0.5,94,90,94,72,4,2,,
1598,4,6,50,5000,0,0.75,93,89,67,53,4,2,,
1598,4,6,50,5000,0,1,91,88,35,27,0,0,,
1598,4,6,50,15000,0,0.5,94,90,92,71,20,10,,
1598,4,6,50,15000,0,0.75,93,89,66,53,4,2,,
1598,4,6,50,15000,0,1,91,88,32,25,0,0,,
1599,4,6,50,1000,0,0.5,91,87,78,59,4,2,,
1599,4,6,50,1000,0,0.75,90,86,39,30,0,0,,
1599,4,6,50,1000,0,1,87,83,12,8,0,0,,
1599,4,6,50,5000,0,0.5,91,87,85,66,8,4,,
1599,4,6,50,5000,0,0.75,90,86,51,41,0,0,,
1599,4,6,50,5000,0,1,90,86,18,15,0,0,,
1599,4,6,50,15000,0,0.5,91,87,78,61,4,2,,
1599,4,6,50,15000,0,0.75,90,86,51,41,0,0,,
1599,4,6,50,15000,0,1,90,86,18,14,0,0,,
1600,4,6,50,1000,0,0.5,92,88,70,54,12,5,,
1600,4,6,50,1000,0,0.75,91,87,44,36,0,0,,
1600,4,6,50,1000,0,1,89,85,12,9,0,0,,
1600,4,6,50,5000,0,0.5,92,88,78,61,4,2,,
1600,4,6,50,5000,0,0.75,92,88,54,43,0,0,,
1600,4,6,50,5000,0,1,91,87,25,19,0,0,,
1600,4,6,50,15000,0,0.5,92,88,81,63,12,5,,
1600,4,6,50,15000,0,0.75,92,88,51,41,0,0,,
1600,4,6,50,15000,0,1,91,87,20,14,0,0,,
1601,4,6,100,1000,1,0.5,100,97,99,85,22,13,,
1601,4,6,100,1000,1,0.75,99,97,92,80,10,6,,
1601,4,6,100,1000,1,1,98,95,60,53,0,0,,
1601,4,6,100,5000,1,0.5,100,97,100,87,34,21,,
1601,4,6,100,5000,1,0.75,100,97,100,87,24,15,,
1601,4,6,100,5000,1,1,100,97,98,86,4,2,,
1601,4,6,100,15000,1,0.5,100,97,100,87,36,22,,
1601,4,6,100,15000,1,0.75,100,97,98,86,20,13,,
1601,4,6,100,15000,1,1,100,97,96,85,10,7,,
1602,4,6,100,1000,1,0.5,100,97,99,85,24,13,,
1602,4,6,100,1000,1,0.75,99,97,98,84,12,7,,
1602,4,6,100,1000,1,1,95,93,56,49,0,0,,
1602,4,6,100,5000,1,0.5,100,97,100,87,32,18,,
1602,4,6,100,5000,1,0.75,100,97,98,86,10,6,,
1602,4,6,100,5000,1,1,99,97,94,83,6,4,,
1602,4,6,100,15000,1,0.5,100,97,100,88,36,21,,
1602,4,6,100,15000,1,0.75,100,97,100,88,18,11,,
1602,4,6,100,15000,1,1,99,97,96,84,12,7,,
1603,4,6,100,1000,1,0.5,100,97,99,85,30,17,,
1603,4,6,100,1000,1,0.75,100,97,97,83,12,7,,
1603,4,6,100,1000,1,1,97,95,58,50,0,0,,
1603,4,6,100,5000,1,0.5,100,97,100,87,24,15,,
1603,4,6,100,5000,1,0.75,100,97,98,85,20,13,,
1603,4,6,100,5000,1,1,99,97,92,80,4,2,,
1603,4,6,100,15000,1,0.5,100,97,100,87,38,23,,
1603,4,6,100,15000,1,0.75,100,97,100,87,18,11,,
1603,4,6,100,15000,1,1,100,97,98,86,8,5,,
1604,4,6,100,1000,1,0.5,99,97,100,85,24,14,,
1604,4,6,100,1000,1,0.75,99,97,98,84,10,6,,
1604,4,6,100,1000,1,1,96,94,65,56,0,0,,
1604,4,6,100,5000,1,0.5,100,97,100,87,38,23,,
1604,4,6,100,5000,1,0.75,100,97,100,87,28,17,,
1604,4,6,100,5000,1,1,100,97,95,83,10,6,,
1604,4,6,100,15000,1,0.5,100,97,100,87,36,21,,
1604,4,6,100,15000,1,0.75,100,97,99,87,24,15,,
1604,4,6,100,15000,1,1,100,97,94,82,8,5,,
1605,4,6,100,1000,1,0.5,100,97,99,85,22,13,,
1605,4,6,100,1000,1,0.75,100,97,98,84,6,4,,
1605,4,6,100,1000,1,1,97,95,65,57,0,0,,
1605,4,6,100,5000,1,0.5,100,97,99,87,36,22,,
1605,4,6,100,5000,1,0.75,100,97,99,87,22,15,,
1605,4,6,100,5000,1,1,99,97,96,84,10,7,,
1605,4,6,100,15000,1,0.5,100,97,100,87,34,20,,
1605,4,6,100,15000,1,0.75,100,97,100,87,16,10,,
1605,4,6,100,15000,1,1,99,97,97,85,2,1,,
1606,4,6,100,1000,1,0.5,100,97,100,85,18,11,,
1606,4,6,100,1000,1,0.75,100,97,98,84,8,5,,
1606,4,6,100,1000,1,1,96,94,56,49,0,0,,
1606,4,6,100,5000,1,0.5,100,97,100,87,32,18,,
1606,4,6,100,5000,1,0.75,100,97,99,86,14,9,,
1606,4,6,100,5000,1,1,99,97,94,82,2,1,,
1606,4,6,100,15000,1,0.5,100,97,100,87,26,15,,
1606,4,6,100,15000,1,0.75,100,97,100,87,12,7,,
1606,4,6,100,15000,1,1,99,97,95,83,2,1,,
1607,4,6,100,1000,1,0.5,100,97,100,85,26,15,,
1607,4,6,100,1000,1,0.75,99,97,94,81,8,5,,
1607,4,6,100,1000,1,1,97,95,60,53,0,0,,
1607,4,6,100,5000,1,0.5,100,97,98,86,34,20,,
1607,4,6,100,5000,1,0.75,100,97,98,86,16,10,,
1607,4,6,100,5000,1,1,99,97,94,82,6,4,,
1607,4,6,100,15000,1,0.5,100,97,100,87,40,24,,
1607,4,6,100,15000,1,0.75,100,97,99,87,24,15,,
1607,4,6,100,15000,1,1,99,97,94,83,6,4,,
1608,4,6,100,1000,1,0.5,100,97,100,84,14,8,,
1608,4,6,100,1000,1,0.75,100,97,94,80,8,5,,
1608,4,6,100,1000,1,1,98,96,64,56,0,0,,
1608,4,6,100,5000,1,0.5,100,97,100,87,26,16,,
1608,4,6,100,5000,1,0.75,100,97,100,87,16,10,,
1608,4,6,100,5000,1,1,100,97,97,84,10,6,,
1608,4,6,100,15000,1,0.5,100,97,100,87,26,16,,
1608,4,6,100,15000,1,0.75,100,97,100,87,14,9,,
1608,4,6,100,15000,1,1,100,97,97,84,12,8,,
1609,4,6,100,1000,1,0.5,100,97,98,84,16,9,,
1609,4,6,100,1000,1,0.75,100,97,96,82,2,1,,
1609,4,6,100,1000,1,1,98,95,59,52,0,0,,
1609,4,6,100,5000,1,0.5,100,97,100,87,32,19,,
1609,4,6,100,5000,1,0.75,100,97,100,87,16,9,,
1609,4,6,100,5000,1,1,100,97,99,87,2,1,,
1609,4,6,100,15000,1,0.5,100,97,100,87,30,18,,
1609,4,6,100,15000,1,0.75,100,97,100,87,18,11,,
1609,4,6,100,15000,1,1,100,97,97,85,6,3,,
1610,4,6,100,1000,1,0.5,100,97,98,84,24,14,,
1610,4,6,100,1000,1,0.75,99,97,94,81,8,5,,
1610,4,6,100,1000,1,1,97,95,69,60,2,1,,
1610,4,6,100,5000,1,0.5,100,97,99,86,32,19,,
1610,4,6,100,5000,1,0.75,100,97,98,85,18,12,,
1610,4,6,100,5000,1,1,99,97,94,82,8,5,,
1610,4,6,100,15000,1,0.5,100,97,99,86,32,19,,
1610,4,6,100,15000,1,0.75,100,97,97,85,16,10,,
1610,4,6,100,15000,1,1,100,97,94,83,4,2,,
1611,4,6,100,1000,1,0.5,100,97,98,84,22,13,,
1611,4,6,100,1000,1,0.75,100,97,95,82,6,3,,
1611,4,6,100,1000,1,1,98,96,70,61,0,0,,
1611,4,6,100,5000,1,0.5,100,97,100,87,30,18,,
1611,4,6,100,5000,1,0.75,100,97,100,87,18,11,,
1611,4,6,100,5000,1,1,100,97,98,86,6,4,,
1611,4,6,100,15000,1,0.5,100,97,100,87,28,17,,
1611,4,6,100,15000,1,0.75,100,97,99,86,18,12,,
1611,4,6,100,15000,1,1,100,97,97,85,8,5,,
1612,4,6,100,1000,1,0.5,100,97,99,85,32,18,,
1612,4,6,100,1000,1,0.75,99,97,94,81,10,6,,
1612,4,6,100,1000,1,1,97,95,64,56,0,0,,
1612,4,6,100,5000,1,0.5,100,97,100,88,40,24,,
1612,4,6,100,5000,1,0.75,100,97,100,88,22,14,,
1612,4,6,100,5000,1,1,100,97,98,86,8,5,,
1612,4,6,100,15000,1,0.5,100,97,99,87,36,21,,
1612,4,6,100,15000,1,0.75,100,97,98,86,20,13,,
1612,4,6,100,15000,1,1,99,97,94,83,12,7,,
1613,4,6,100,1000,1,0.5,100,97,100,84,20,12,,
1613,4,6,100,1000,1,0.75,100,97,93,80,4,2,,
1613,4,6,100,1000,1,1,97,95,57,50,0,0,,
1613,4,6,100,5000,1,0.5,100,97,100,87,32,19,,
1613,4,6,100,5000,1,0.75,100,97,100,87,16,10,,
1613,4,6,100,5000,1,1,100,97,95,83,4,2,,
1613,4,6,100,15000,1,0.5,100,97,100,87,34,20,,
1613,4,6,100,15000,1,0.75,100,97,100,87,18,12,,
1613,4,6,100,15000,1,1,100,97,94,82,2,1,,
1614,4,6,100,1000,1,0.5,100,97,100,86,32,18,,
1614,4,6,100,1000,1,0.75,99,97,97,84,6,3,,
1614,4,6,100,1000,1,1,95,93,62,54,0,0,,
1614,4,6,100,5000,1,0.5,100,97,100,87,44,26,,
1614,4,6,100,5000,1,0.75,100,97,99,86,18,11,,
1614,4,6,100,5000,1,1,99,97,94,83,4,2,,
